Time;msDelta;Acc_X;Acc_Y;Acc_Z;Gyro_X;Gyro_Y;Gyro_Z;Tilt_X;Tilt_Y;Tilt_Z;Mag_X;Mag_Y;Mag_Z;Head;Temp;Press;Alt;Lat;Lng;Speed;AltGPS;HeadGPS
1;1204;-0.4455;-0.2536;9.7986;0.0977;0.0610;0.0000;-1.4524;2.7081;-3.5211;32.9285;-15.7531;-49.6290;243.0503;22.1240;965.1741;479.9915;42.637745;-8.968774;1.0001;490.0000;0.0000
2;1164;-0.4582;-0.2281;9.7733;-0.4018;0.0407;0.0000;-1.4420;2.7118;-3.5211;32.9694;-15.5981;-49.2635;243.2984;22.1258;965.1688;480.0375;42.637737;-8.968773;1.2223;490.0000;0.0000
3;1191;-0.4502;-0.2277;9.7761;-0.2950;-0.0356;0.0000;-1.4465;2.7081;-3.5234;32.4437;-15.5734;-49.1620;242.9750;22.1262;965.1713;480.0159;42.637737;-8.968769;0.5000;489.9000;0.0000
4;1191;-0.4546;-0.2313;9.7868;-0.6358;-0.0203;0.0000;-1.4355;2.7008;-3.5266;32.1411;-15.4264;-49.1232;242.9757;22.1271;965.1625;480.0916;42.637741;-8.968767;0.6297;490.2000;0.0000
5;1191;-0.4307;-0.2181;9.8036;0.2238;0.1068;0.1068;-1.2621;2.6958;-3.4680;31.8698;-14.5780;-48.6056;244.0356;22.1265;965.1657;480.0637;42.637737;-8.968768;0.2408;490.7000;0.0000
6;1091;-0.4220;-0.1901;9.7904;0.1609;0.0832;0.0000;-1.1755;2.6931;-3.4113;31.9745;-13.9696;-48.4336;245.0163;22.1251;965.1624;480.0928;42.637730;-8.968768;0.4074;490.8000;0.0000
7;1191;-0.4243;-0.1870;9.8112;-0.2340;0.1424;0.0712;-1.1618;2.6486;-3.3733;32.7022;-13.5810;-48.4479;246.0613;22.1241;965.1739;479.9931;42.637730;-8.968765;0.2778;491.0000;0.0000
8;1091;-0.1636;-0.1544;9.8070;-0.2719;0.0333;0.8545;-1.0896;2.3161;-3.0257;33.2925;-12.8799;-48.7139;247.4686;22.1241;965.1763;479.9727;42.637730;-8.968763;0.2963;491.1000;0.0000
9;1191;-0.0347;-0.1910;9.7884;0.7528;0.2136;3.3366;-0.8881;1.3330;-0.5049;33.1845;-12.0012;-50.1659;248.7249;22.1268;965.1667;480.0556;42.637730;-8.968760;0.6667;491.1000;0.0000
10;1191;-0.3290;-0.1559;9.7765;0.1119;0.3357;2.7212;-1.1183;1.5088;3.2021;31.5025;-11.0572;-49.7080;249.2037;22.1254;965.1605;480.1089;42.637726;-8.968750;1.7779;491.4000;0.0000
11;1166;-0.7226;0.0008;9.8072;0.9460;1.2258;1.5411;-0.3163;2.6532;5.9477;31.0814;-10.0458;-49.4144;250.6786;22.1263;965.1672;480.0508;42.637714;-8.968735;2.2039;491.9000;0.0000
12;1091;-1.2702;-0.1170;9.7526;0.0721;0.0499;0.2219;-0.2732;5.2899;6.7826;31.8118;-8.4547;-49.5376;253.6933;22.1264;965.1873;479.8773;42.637707;-8.968735;1.9261;492.1000;0.0000
13;1191;-1.0850;0.0471;9.7370;0.5951;-0.0051;0.2238;0.2225;5.7861;7.0770;29.4593;-10.7777;-49.5806;248.5156;22.1276;965.1956;479.8059;42.637711;-8.968729;1.3705;491.9000;0.0000
14;1091;-0.9396;0.1335;9.7722;-0.0055;0.1110;0.0055;0.7700;6.1613;7.1701;30.3783;-9.9458;-47.4625;250.4885;22.1270;965.2069;479.7076;42.637703;-8.968722;1.9076;491.9000;0.0000
15;1191;-0.7640;0.1372;9.7593;-0.3510;0.0458;0.0000;0.7260;5.4071;7.1741;30.4157;-10.2114;-47.4213;250.0582;22.1270;965.2008;479.7606;42.637714;-8.968720;1.0371;491.8000;0.0000
16;1092;-0.7617;0.1118;9.7717;0.1332;0.0333;0.0000;0.7406;4.9648;7.1741;30.2906;-10.4069;-47.6449;249.6555;22.1263;965.2031;479.7404;42.637718;-8.968716;1.0001;491.8000;0.0000
17;1091;-0.7630;0.1305;9.7574;-0.0999;0.0388;0.0000;0.7376;4.7506;7.1741;30.1794;-10.4564;-47.5408;249.5066;22.1276;965.2026;479.7448;42.637714;-8.968714;1.0001;491.9000;0.0000
18;1191;-0.7612;0.1368;9.7545;-0.0763;0.0356;0.0000;0.7370;4.6339;7.1745;30.2842;-10.4850;-47.5893;249.5199;22.1270;965.1979;479.7857;42.637718;-8.968703;0.6667;491.9000;0.0000
19;1091;-0.7587;0.1214;9.7691;0.1609;0.0388;0.0000;0.7376;4.5758;7.1796;30.2623;-10.1738;-47.6471;250.0354;22.1262;965.2040;479.7331;42.637714;-8.968701;0.2037;491.9000;0.0000
20;1191;-0.7680;0.1101;9.7833;-0.0814;0.1424;-0.0356;0.7617;4.5360;7.1837;30.2922;-10.1411;-47.4573;250.1074;22.1256;965.2011;479.7575;42.637722;-8.968701;0.5741;491.9000;0.0000
21;1197;-0.7509;0.1208;9.7693;0.1170;0.0712;0.0000;0.7530;4.5222;7.1851;30.3267;-10.2536;-47.6095;249.9363;22.1262;965.1991;479.7757;42.637711;-8.968694;1.1853;491.9000;0.0000
22;1164;-0.7612;0.1180;9.7709;0.2238;0.0509;-0.0000;0.7393;4.5186;7.1947;30.3534;-10.1034;-47.6345;250.2064;22.1269;965.2021;479.7487;42.637707;-8.968688;1.1853;491.8000;0.0000
23;1091;-0.7569;0.1288;9.7556;-0.0000;-0.0111;0.0000;0.7086;4.5089;7.1960;30.3383;-10.0975;-47.5324;250.2086;22.1284;965.2072;479.7055;42.637699;-8.968683;1.2779;491.7000;0.0000
24;1191;-0.7549;0.1089;9.7709;0.1017;0.0559;0.0000;0.7086;4.5003;7.1960;30.4576;-10.1561;-47.5876;250.1756;22.1273;965.2090;479.6899;42.637699;-8.968678;0.9445;491.7000;858.1200
25;1091;-0.7534;0.1114;9.7722;-0.0055;0.0388;0.0000;0.7081;4.5019;7.1960;30.2826;-10.2788;-47.2303;249.8678;22.1257;965.2054;479.7209;42.637691;-8.968671;1.3149;491.6000;858.1200
26;1191;-0.7612;0.1224;9.7549;-0.2645;0.0305;0.0000;0.7077;4.5044;7.1960;30.2621;-10.2307;-47.4520;249.9388;22.1264;965.2067;479.7096;42.637684;-8.968677;1.3149;491.4000;858.1200
27;1091;-0.7539;0.1331;9.7535;0.0888;0.0333;0.0000;0.7181;4.5024;7.1960;30.2509;-10.4602;-47.4175;249.5420;22.1267;965.2122;479.6621;42.637688;-8.968678;0.7408;491.5000;858.1200
28;1190;-0.7600;0.1196;9.7657;-0.0559;0.0407;0.0000;0.7127;4.4984;7.1960;30.3163;-10.0772;-47.2316;250.2297;22.1278;965.2206;479.5902;42.637691;-8.968687;1.0186;491.6000;858.1200
29;1091;-0.7517;0.1022;9.7791;0.0277;0.0499;0.0000;0.7091;4.4934;7.1960;30.2535;-10.3535;-47.6169;249.7245;22.1289;965.2170;479.6200;42.637688;-8.968687;0.8890;491.5000;858.1200
30;1091;-0.7604;0.1131;9.7661;0.0166;0.0222;0.0000;0.7026;4.4879;7.1960;30.2053;-10.1134;-47.2174;250.1046;22.1303;965.2235;479.5638;42.637676;-8.968685;1.2779;491.5000;858.1200
31;1197;-0.7525;0.1292;9.7573;-0.0458;0.0509;0.0000;0.7031;4.4907;7.1988;30.2128;-10.1839;-47.5910;249.9898;22.1295;965.2148;479.6398;42.637665;-8.968684;1.3705;491.5000;858.1200
32;1064;-0.7591;0.1179;9.7665;0.0666;0.0333;0.0000;0.6996;4.4884;7.2015;30.1843;-10.2247;-47.6313;249.9044;22.1304;965.2171;479.6198;42.637661;-8.968682;1.3149;491.2000;858.1200
33;1191;-0.7529;0.0973;9.7749;0.0305;0.0203;0.0000;0.7036;4.4847;7.2015;30.3068;-10.6195;-47.3843;249.3069;22.1292;965.2148;479.6398;42.637653;-8.968669;1.8335;491.3000;858.1200
34;1191;-0.7533;0.1280;9.7561;0.0865;0.0610;0.0000;0.7063;4.4833;7.2015;30.1738;-10.2364;-47.4176;249.8775;22.1297;965.2258;479.5440;42.637665;-8.968670;1.0186;491.3000;858.1200
35;1191;-0.7541;0.1077;9.7733;0.0916;0.0559;0.0000;0.7063;4.4856;7.2015;30.0328;-10.7169;-47.9847;248.9786;22.1290;965.2165;479.6251;42.637665;-8.968672;0.5000;491.3000;858.1200
36;1191;-0.7561;0.1236;9.7669;-0.1780;0.0356;0.0000;0.7050;4.4870;7.2015;30.1643;-10.3783;-47.6895;249.6304;22.1304;965.2082;479.6967;42.637669;-8.968658;1.6853;491.3000;858.1200
37;1218;-0.7569;0.1053;9.7733;0.1933;0.0305;0.0000;0.7040;4.4888;7.2015;30.1217;-10.5172;-47.7082;249.3698;22.1293;965.2158;479.6315;42.637665;-8.968659;0.8149;491.4000;858.1200
38;1064;-0.7604;0.1222;9.7582;-0.2386;0.0222;0.0000;0.7036;4.4914;7.2015;30.2041;-10.4039;-47.6169;249.6108;22.1300;965.2122;479.6630;42.637669;-8.968664;0.3519;491.5000;858.1200
39;1191;-0.7517;0.1081;9.7745;0.3306;0.0559;0.0000;0.7082;4.4884;7.2015;30.1441;-10.4304;-47.6903;249.5291;22.1318;965.2094;479.6866;42.637680;-8.968659;0.7038;491.4000;858.1200
40;1091;-0.7508;0.1135;9.7713;0.0333;0.0277;0.0000;0.7116;4.4869;7.2015;30.3137;-10.5437;-47.3821;249.4384;22.1314;965.2142;479.6451;42.637676;-8.968659;0.1111;491.1000;858.1200
41;1183;-0.7565;0.1240;9.7605;-0.3153;0.0203;0.0000;0.7077;4.4852;7.2015;30.3477;-10.0092;-47.3958;250.3649;22.1315;965.2115;479.6678;42.637672;-8.968664;0.8149;490.8000;858.1200
42;1164;-0.7521;0.1228;9.7617;-0.0254;0.0407;0.0000;0.7086;4.4897;7.2015;30.3124;-10.1927;-47.6082;250.0315;22.1311;965.2155;479.6341;42.637672;-8.968661;0.6482;490.7000;858.1200
43;1191;-0.7573;0.1148;9.7689;0.2899;0.0356;0.0000;0.7123;4.4902;7.2047;30.3613;-10.0445;-47.7392;250.3107;22.1304;965.2155;479.6340;42.637672;-8.968659;0.5371;490.7000;1.5300
44;1191;-0.7525;0.1109;9.7757;-0.1424;0.0458;0.0000;0.7091;4.4888;7.2070;30.3206;-10.0711;-47.7261;250.2422;22.1311;965.2157;479.6318;42.637676;-8.968664;0.4815;490.9000;1.5300
45;1191;-0.7565;0.1356;9.7517;-0.1322;0.0407;0.0000;0.7091;4.4934;7.2070;30.3024;-10.1200;-47.4077;250.1489;22.1301;965.2104;479.6776;42.637680;-8.968667;0.6482;490.9000;1.5300
46;1091;-0.7561;0.0905;9.7791;0.1387;0.0333;0.0000;0.7056;4.4924;7.2070;30.2723;-10.2937;-47.3314;249.8379;22.1301;965.2111;479.6720;42.637691;-8.968674;1.3705;490.9000;1.5300
47;1191;-0.7493;0.1220;9.7641;0.1272;0.0305;0.0000;0.7091;4.4897;7.2070;30.3781;-10.3779;-47.5681;249.7557;22.1298;965.2122;479.6620;42.637688;-8.968672;0.7778;491.0000;1.5300
48;1091;-0.7595;0.1218;9.7574;-0.0832;0.0333;0.0000;0.7096;4.4884;7.2070;30.3495;-10.2189;-47.3709;250.0100;22.1293;965.2172;479.6188;42.637680;-8.968674;0.6667;490.8000;1.5300
49;1091;-0.7526;0.1227;9.7661;0.0055;0.0555;0.0000;0.7041;4.4929;7.2070;30.3539;-10.4047;-47.3957;249.6963;22.1305;965.2206;479.5893;42.637699;-8.968675;1.5372;490.8000;1.5300
50;1191;-0.7537;0.1200;9.7633;-0.1221;0.0356;0.0000;0.6958;4.4907;7.2070;30.2415;-10.4433;-47.3238;249.5654;22.1294;965.2225;479.5730;42.637707;-8.968678;2.0372;491.0000;1.5300
51;1160;-0.7557;0.1224;9.7577;0.0763;0.0254;0.0000;0.7068;4.4888;7.2070;30.1540;-10.5457;-47.4688;249.3415;22.1309;965.2156;479.6328;42.637711;-8.968680;2.0372;491.0000;1.5300
52;1191;-0.7596;0.1101;9.7709;-0.0203;0.0356;0.0000;0.7031;4.4925;7.2070;30.1752;-10.5930;-47.4613;249.2728;22.1309;965.2180;479.6119;42.637718;-8.968685;2.0928;491.0000;1.5300
53;1092;-0.7521;0.1183;9.7648;-0.0999;0.0444;0.0000;0.7071;4.4919;7.2070;30.2986;-10.2193;-47.4675;249.9781;22.1292;965.2177;479.6147;42.637718;-8.968687;1.7409;490.9000;1.5300
54;1219;-0.7497;0.1105;9.7721;0.2594;0.0559;0.0000;0.7146;4.4920;7.2098;30.3020;-10.3855;-47.5315;249.6985;22.1307;965.2178;479.6142;42.637722;-8.968689;1.9261;491.0000;1.5300
55;1164;-0.7600;0.1328;9.7545;-0.2391;0.0305;0.0000;0.7164;4.4948;7.2125;30.2688;-10.4010;-47.5625;249.6529;22.1314;965.2237;479.5624;42.637726;-8.968694;1.3149;491.0000;1.0000
56;1091;-0.7474;0.1044;9.7778;0.2663;0.0499;0.0000;0.7096;4.4989;7.2125;30.2442;-10.3555;-47.6965;249.7164;22.1305;965.2238;479.5619;42.637730;-8.968697;1.2594;490.8000;1.0000
57;1191;-0.7576;0.1228;9.7585;-0.2747;0.0254;0.0000;0.7031;4.5030;7.2125;30.4362;-10.4078;-47.4325;249.7381;22.1297;965.2072;479.7053;42.637722;-8.968695;0.6482;490.7000;1.0000
58;1091;-0.7595;0.1218;9.7643;-0.0388;0.0444;0.0000;0.7006;4.5014;7.2125;30.2655;-10.2768;-47.8607;249.8618;22.1281;965.2072;479.7058;42.637730;-8.968694;0.9075;490.6000;1.0000
59;1091;-0.7513;0.1235;9.7630;0.2497;0.0721;0.0000;0.7116;4.5054;7.2125;30.3380;-10.1610;-47.2924;250.0996;22.1303;965.2127;479.6572;42.637714;-8.968694;0.5926;490.6000;1.0000
60;1191;-0.7553;0.1117;9.7673;-0.0203;0.0305;0.0000;0.7050;4.5012;7.2125;30.3827;-10.1814;-47.4722;250.0903;22.1300;965.2095;479.6850;42.637703;-8.968696;0.9630;491.1000;1.0000
61;1170;-0.7537;0.0945;9.7840;0.2543;0.0763;0.0000;0.7104;4.5007;7.2125;30.4286;-10.2328;-47.4335;250.0292;22.1314;965.2035;479.7375;42.637703;-8.968698;0.4815;491.5000;1.0000
62;1091;-0.7191;0.1131;9.7665;-0.0055;-0.0444;0.0000;0.7111;4.4859;7.2125;30.3416;-10.4568;-47.3939;249.6030;22.1309;965.2086;479.6934;42.637680;-8.968705;0.7964;491.9000;1.0000
63;1218;-0.4239;0.1356;9.7482;-0.0966;0.1628;-0.0000;0.7947;3.9734;7.2112;31.2117;-9.4500;-47.0905;251.7502;22.1310;965.2120;479.6631;42.637688;-8.968713;1.3890;492.2000;1.0000
64;1064;-0.1792;0.4733;9.8644;0.9211;-0.1554;2.2361;1.7808;2.8140;7.8592;32.8847;-8.5993;-48.3903;253.9645;22.1305;965.2186;479.6063;42.637691;-8.968714;1.4631;492.5000;1.0000
65;1190;-0.2911;0.2488;9.7486;0.4781;0.1831;2.8076;2.3314;1.9867;11.7892;30.9496;-8.3032;-48.0860;253.5169;22.1302;965.2220;479.5774;42.637684;-8.968701;0.9445;492.8000;1.0000
66;1091;-0.3315;0.3915;9.6464;0.2441;-1.0154;-1.0598;2.5074;1.2839;12.8465;31.4565;-8.4561;-48.0895;253.4950;22.1311;965.2330;479.4824;42.637676;-8.968678;2.1483;492.9000;1.0000
67;1191;-0.0929;0.0921;9.7801;-0.0051;-0.4628;-5.7017;1.1115;1.0405;8.4306;32.1603;-10.0582;-48.9846;251.1852;22.1311;965.2319;479.4920;42.637661;-8.968663;2.4632;492.9000;1.0000
68;1191;0.3633;-0.2887;9.8718;-0.4781;0.1780;-5.0252;-0.3671;-0.2101;2.0448;32.4498;-12.0405;-49.1526;248.1775;22.1319;965.2252;479.5496;42.637642;-8.968640;2.4632;492.8000;1.0000
69;1191;0.4139;-0.3334;9.8917;-0.4171;0.2136;-2.9856;-1.3477;-1.3266;-3.0588;33.9908;-12.9864;-50.3768;247.6894;22.1312;965.2254;479.5480;42.637623;-8.968606;5.9264;492.7000;1.0000
70;1191;0.5686;-0.2456;9.9276;1.4598;-1.2665;-2.4211;-0.6674;-2.5438;-6.2027;34.6579;-15.1375;-50.5436;245.0259;22.1321;965.2303;479.5054;42.637600;-8.968581;7.4265;492.6000;81.6600
71;1170;-0.2345;0.0666;9.8666;-1.8260;1.5361;0.0712;-0.4916;-1.7963;-7.3824;35.6938;-14.4847;-50.6792;246.5083;22.1334;965.2619;479.2322;42.637535;-8.968538;12.6121;492.4000;125.8500
72;1191;-0.6077;0.0829;9.9340;0.7273;-0.3764;0.8138;-1.0519;0.7663;-7.7783;36.1219;-13.6808;-51.3022;247.8410;22.1327;965.2704;479.1592;42.637459;-8.968501;16.9828;491.8000;142.9500
73;1191;-0.3964;-0.6496;9.9264;-0.0610;0.1526;-1.2919;-1.6603;2.2705;-7.3233;34.8398;-13.7250;-49.3985;247.0329;22.1319;965.2967;478.9315;42.637409;-8.968470;16.9828;492.1000;142.9500
74;1218;-1.3211;-0.2500;9.5284;1.1292;0.3815;-0.1322;-1.2602;2.9402;-8.0704;36.3354;-14.1097;-51.7806;247.3878;22.1309;965.3415;478.5441;42.637329;-8.968415;17.9459;492.3000;150.7500
75;1164;-0.6057;-0.5120;10.1405;0.5035;-0.0305;-1.0935;-1.3811;4.2220;-8.6632;35.0275;-15.2607;-50.9391;245.0402;22.1311;965.3672;478.3226;42.637291;-8.968389;17.7236;492.6000;150.9300
76;1218;-1.2246;-0.1451;9.4463;0.5798;0.1628;-1.8260;-1.4520;4.9104;-10.5524;37.0164;-14.3508;-51.0363;247.4236;22.1310;965.3734;478.2690;42.637260;-8.968365;16.6680;492.3000;150.4900
77;1164;-0.7955;-0.4211;9.9025;-1.4547;-0.6968;-2.8585;-2.1034;4.4495;-13.4550;36.6103;-15.9465;-50.6568;245.0629;22.1327;965.3938;478.0923;42.637234;-8.968359;15.0012;492.6000;152.9700
78;1191;-0.8510;-0.2592;9.5998;1.1139;1.3326;-1.5462;-2.5708;4.7131;-16.1696;37.9779;-15.6393;-50.7757;246.1914;22.1313;965.4133;477.9233;42.637211;-8.968345;13.2788;492.7000;153.2700
79;1091;-0.2832;-0.2110;9.8378;-0.7435;0.3884;-0.0777;-2.0470;4.3601;-17.2131;37.6114;-16.0553;-51.3804;245.4960;22.1303;965.4214;477.8531;42.637154;-8.968319;12.5751;492.6000;156.2900
80;1191;-0.6604;0.0423;9.9061;0.9155;-0.8189;3.0162;0.1108;3.8841;-15.3813;38.5309;-14.8304;-50.4870;247.5158;22.1303;965.4336;477.7481;42.637127;-8.968313;12.0010;492.6000;158.8400
81;1197;-0.6480;0.5926;9.7829;0.6053;-0.3916;4.9642;2.4550;3.2826;-10.3253;37.7436;-14.6201;-49.9556;247.4329;22.1321;965.4523;477.5860;42.637100;-8.968300;11.5750;492.9000;158.7300
82;1164;-0.3585;0.2129;9.6636;-0.3103;0.1729;0.8392;1.7056;2.8629;-6.6641;36.6508;-14.3148;-50.2837;247.2648;22.1309;965.4640;477.4849;42.637085;-8.968292;10.0008;492.8000;157.9400
83;1218;-0.3194;0.5136;9.5217;-0.0254;-0.3764;4.8523;2.2755;2.4522;-3.2506;34.9150;-13.8600;-50.0493;246.9193;22.1297;965.4593;477.5265;42.637074;-8.968279;9.4267;493.3000;157.2200
84;1164;0.3186;0.0004;9.6457;0.2594;1.5717;-0.0153;1.3513;1.8594;-0.0343;34.8205;-12.0799;-50.0176;249.4252;22.1299;965.4609;477.5124;42.637028;-8.968261;8.8896;493.4000;156.2000
85;1191;0.5555;-0.3924;9.9818;0.1373;-0.2848;-1.6123;-0.5983;-0.9119;-1.0030;33.8519;-12.9435;-49.9316;247.6822;22.1300;965.4491;477.6140;42.637001;-8.968257;9.3896;494.1000;159.1600
86;1091;0.5577;-0.5225;9.5642;-0.5549;-0.3940;-3.2460;-2.3795;-1.6629;-4.4604;32.5649;-15.4105;-50.1162;243.2981;22.1307;965.4644;477.4815;42.636978;-8.968249;9.0748;494.2000;159.7700
87;1191;0.1551;-0.2121;9.9244;1.1800;0.7477;-0.3357;-1.5706;-1.9588;-6.4792;36.1163;-13.2319;-51.4181;248.4931;22.1324;965.4819;477.3300;42.636944;-8.968234;10.2601;494.6000;160.1100
88;1191;0.8701;-0.3274;9.9220;0.5341;0.6053;-0.1221;-1.4465;-1.4772;-6.4719;35.1861;-14.2376;-50.4041;246.5390;22.1323;965.4898;477.2625;42.636906;-8.968203;12.3899;494.5000;157.2900
89;1191;0.9766;-0.3098;9.9113;-0.0458;-0.0407;-0.2848;-1.5523;-3.3124;-6.9946;35.3485;-13.7399;-49.9014;247.3195;22.1333;965.4878;477.2797;42.636826;-8.968152;18.9830;493.7000;153.9600
90;1091;-0.0657;-0.4037;9.8013;-5.2046;-0.2885;-0.7935;-2.4719;-2.8065;-7.6120;34.3052;-14.4346;-49.5604;245.7678;22.1345;965.4883;477.2748;42.636665;-8.968059;27.4837;493.7000;153.6400
91;1198;-0.4111;-0.2149;9.8167;-1.2919;-0.5239;0.9359;-2.2266;-0.7004;-7.0880;35.4731;-13.5753;-51.3106;247.6624;22.1349;965.5457;476.7791;42.636593;-8.968005;30.0950;493.4000;152.8400
92;1064;0.1370;-0.7356;9.3763;2.4802;1.6036;-2.3748;-3.1151;0.6332;-8.2977;34.5841;-14.7685;-50.0065;245.4216;22.1338;965.5869;476.4232;42.636517;-8.967958;31.0025;493.5000;152.8600
93;1191;0.2424;-0.3385;10.2793;0.5290;-0.7884;0.3408;-2.3122;0.0842;-9.2592;37.1294;-12.9624;-50.5250;249.3719;22.1329;965.5872;476.4208;42.636444;-8.967909;31.8914;493.4000;152.6500
94;1091;-0.4733;-0.0348;9.2088;-6.8859;-0.5382;0.0888;-1.9416;0.3156;-8.5713;35.2309;-14.2668;-50.5347;246.5305;22.1307;965.6202;476.1351;42.636364;-8.967851;33.6508;493.3000;152.3000
95;1190;-0.7289;-0.2249;10.1278;0.1170;0.0153;0.2950;-1.9693;1.7203;-9.0431;35.4035;-14.2547;-49.6015;246.6682;22.1315;965.6812;475.6081;42.636284;-8.967801;34.5028;492.9000;154.5700
96;1191;-0.6747;-0.2891;10.1457;-1.0274;-0.1272;0.9054;-0.7979;2.9141;-7.5183;35.6898;-13.4143;-51.3642;247.9887;22.1316;965.7256;475.2243;42.636204;-8.967748;34.5028;493.0000;154.5700
97;1092;-1.0588;-0.0687;9.0009;-1.6979;0.2941;0.5604;-1.2250;3.7873;-6.7311;34.2500;-14.2089;-50.0070;246.0692;22.1326;965.8093;474.5016;42.636028;-8.967639;37.3178;493.7000;154.4300
98;1091;-0.5168;-0.1001;10.0797;1.2096;0.0610;-0.1720;-0.7675;3.7149;-6.4185;36.6175;-12.1282;-49.3827;250.2883;22.1343;965.8733;473.9484;42.635948;-8.967587;36.7066;493.3000;155.3300
99;1191;-0.7170;-0.1256;8.8131;3.3824;-1.5767;-0.0356;-1.4067;3.6346;-6.4206;35.6903;-12.8149;-51.4840;248.8654;22.1340;965.9201;473.5434;42.635883;-8.967521;35.0769;492.3000;152.3100
100;1092;-0.4124;-0.5942;10.8258;4.1282;-0.5438;-0.2885;-1.1231;3.2230;-6.8949;35.8465;-14.0128;-50.8493;247.2555;22.1335;965.9503;473.2836;42.635803;-8.967465;34.8917;492.0000;152.1400
101;1164;-0.7584;0.1404;9.2784;-2.9856;-0.4323;0.6053;-1.4960;3.3815;-6.8340;36.0153;-13.4328;-49.0809;248.1626;22.1341;965.9950;472.8966;42.635735;-8.967408;33.7620;491.4000;150.0400
102;1190;-0.5646;-0.5563;9.1018;-5.6203;0.0153;-2.2736;-2.4298;3.3604;-6.9557;34.0482;-15.2058;-49.5505;244.5451;22.1339;966.0278;472.6131;42.635658;-8.967358;33.7434;491.1000;152.4300
103;1191;0.1663;-0.1053;10.0987;2.9704;1.6836;0.4272;-2.4179;2.5218;-9.1891;36.2166;-14.3643;-50.8586;246.9751;22.1328;966.0648;472.2931;42.635513;-8.967257;32.7989;491.0000;155.4700
104;1190;-0.2369;0.0335;10.1342;1.1342;-1.1648;3.3722;-1.5276;1.3467;-7.0107;35.4843;-13.2098;-51.3038;248.2024;22.1331;966.0959;472.0251;42.635441;-8.967204;33.3175;490.6000;153.5600
105;1191;0.7150;1.3845;9.4918;-3.4943;0.0203;8.7636;1.8411;-0.0824;0.6633;32.1054;-12.6885;-51.3144;246.9668;22.1327;966.1060;471.9376;42.635376;-8.967144;32.4841;490.6000;150.0600
106;1191;-0.6185;0.1487;9.6186;-3.2552;0.6154;3.5756;1.8027;-0.4523;8.9397;30.9452;-9.1862;-49.7064;252.0721;22.1337;966.1214;471.8047;42.635319;-8.967068;32.7619;490.8000;144.4900
107;1191;-1.1357;-0.3844;9.9224;3.2399;0.5290;0.8443;0.7727;2.6184;10.5885;30.1760;-9.7055;-50.8072;250.7824;22.1341;966.1341;471.6946;42.635254;-8.966990;33.6323;490.9000;142.0300
